PAY_0: ['-2'],PAY_0: ['0'],PAY_0: ['2' '3+'],PAY_3: ['-1'],PAY_3: ['2' '3+'],PAY_5: ['2' '3+'],"LIMIT_BAL_YEO: (-inf, 61.79)","LIMIT_BAL_YEO: [111.07, inf)","LIMIT_BAL_YEO: [89.11, 111.07)","AGE_LOGC: [4.21, inf)","BILL_AMT1_POW: [19.77, 185.81)","BILL_AMT1_POW: [390.34, inf)","PAY_AMT1_LOGC: (-inf, 3.11)","PAY_AMT1_LOGC: [8.42, 9.78)","PAY_AMT1_LOGC: [9.78, inf)","PAY_AMT2_POW: [9.54, 44.73)","PAY_AMT3_LOGC: (-inf, 2.35)",alvo,quebra,probas,score,safras,ID,GH
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DES,0.32228535762753147,678,202103,234,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202101,235,B
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,DES,0.46231572480839306,538,202107,236,D
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,DES,0.3022413814691925,698,202104,237,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202112,238,B
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,DES,0.3647415779643025,635,202101,239,C
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202105,240,B
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202102,241,A
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,DES,0.3078004442713025,692,202107,242,B
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.8758668877039258,125,202109,243,E
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,DES,0.6589899731705383,341,202108,244,E
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.2623230049914483,737,202110,245,A
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,DES,0.12307125726524837,877,202112,246,A
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.4799708448268987,520,202110,247,D
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,DES,0.5129778503680775,487,202111,248,D
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.376517587930024,623,202110,249,C
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,DES,0.29459063740069324,705,202101,250,B
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.5355725113205797,464,202108,251,D
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,DES,0.438082164773505,562,202106,252,D
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202110,253,A
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,DES,0.26243043892563855,737,202103,254,A
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,DES,0.7623969442679767,238,202107,255,E
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DES,0.2495514952518948,750,202107,256,A
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,DES,0.37299709146986504,627,202106,257,C
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.8285696005824751,172,202104,258,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202107,259,B
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202106,260,D
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202109,261,A
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,DES,0.2183828373651599,781,202112,262,A
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,DES,0.44515933071720615,555,202106,263,D
0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,DES,0.7508227683108101,249,202104,264,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.27922766268857097,721,202109,265,B
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,DES,0.2539811649719079,746,202107,266,A
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.5444742906902288,456,202101,267,D
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,DES,0.4960126955562434,504,202106,268,D
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202112,269,D
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.8327798094257169,168,202101,270,E
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,DES,0.9435360470446262,57,202109,271,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,DES,0.41051697990459773,589,202106,272,C
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202109,273,B
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202110,274,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202109,275,B
0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,DES,0.9630553865060913,37,202107,276,E
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,DES,0.8903390206704307,110,202107,277,E
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,DES,0.5205163399980923,480,202112,278,D
0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,DES,0.28020952488746015,720,202111,279,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202101,280,B
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.32227282453933326,678,202101,281,B
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,DES,0.28459471479100906,715,202110,282,B
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DES,0.14200011482625335,858,202103,283,A
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202101,284,A
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DES,0.6408525599297256,359,202101,285,E
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.32227282453933326,678,202105,286,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202112,287,C
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.3556279474467265,644,202104,288,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202112,289,B
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DES,0.4981836362751449,502,202101,290,D
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,DES,0.6147371512575753,385,202101,291,E
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,DES,0.5835546208692391,417,202102,292,D
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,DES,0.3270562296909671,673,202107,293,B
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202105,294,D
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.376517587930024,623,202108,295,C
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,DES,0.257459576081561,742,202109,296,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202109,297,C
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DES,0.8161293346039216,184,202110,298,E
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DES,0.14200011482625335,858,202109,299,A
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DES,0.2624193321920972,737,202112,300,A
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DES,0.4981836362751449,502,202106,301,D
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202104,302,C
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,DES,0.3536713798578974,646,202106,303,C
0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,DES,0.981742567870737,19,202103,304,E
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,DES,0.5835546208692391,417,202112,305,D
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DES,0.5163005363025029,484,202111,306,D
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,DES,0.5943914320295122,406,202102,307,D
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.43326857404541186,567,202106,308,D
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202104,309,B
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202108,310,D
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,DES,0.932824485176402,68,202112,311,E
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,DES,0.17283046610465175,827,202108,312,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202106,313,B
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202106,314,A
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.32227282453933326,678,202102,315,B
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,DES,0.24487040976273292,755,202108,316,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202105,317,B
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,DES,0.46298524811058367,537,202101,318,D
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DES,0.8737224304822057,127,202111,319,E
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,DES,0.32242742642942773,677,202104,320,B
1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,DES,0.4061943387396946,594,202107,321,C
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,DES,0.22681414585537543,773,202107,322,A
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DES,0.2495514952518948,750,202111,323,A
0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,DES,0.6087218743035969,391,202108,324,E
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,DES,0.5441702021794491,456,202104,325,D
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.18534244585041199,814,202111,326,A
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DES,0.26233410909805716,737,202108,327,A
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DES,0.4263752151344482,574,202111,328,C
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3340389696219836,666,202111,329,C
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202111,330,D
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DES,0.5093403909870236,491,202109,331,D
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,DES,0.6408525599297256,359,202101,332,E
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,DES,0.3066480441126463,693,202110,333,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202106,334,C
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,DES,0.556195107818859,444,202104,335,D
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202109,336,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202109,337,B
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,DES,0.5379913469643126,462,202106,338,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202109,339,C
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.6287295431796773,371,202110,340,E
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.2775104043939069,722,202107,341,B
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DES,0.16523747048829177,834,202108,342,A
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DES,0.2624193321920972,737,202105,343,A
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202105,344,B
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202108,345,C
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DES,0.18541761037974558,814,202111,346,A
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,DES,0.26076804679100185,739,202104,347,A
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,DES,0.9340410353494228,66,202105,348,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202111,349,B
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,DES,0.257459576081561,742,202106,350,A
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,DES,0.18645875125330413,813,202106,351,A
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.9495601870187687,51,202109,352,E
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DES,0.8161293346039216,184,202111,353,E
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.2332625929872999,766,202108,354,A
0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,DES,0.9646324232605727,36,202110,355,E
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,DES,0.5229609652794007,477,202105,356,D
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DES,0.5163005363025029,484,202110,357,D
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202103,358,C
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,DES,0.9558735887049425,45,202105,359,E
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,DES,0.5142324632455766,486,202109,360,D
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,DES,0.5355725113205797,464,202107,361,D
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,DES,0.10414164002276542,895,202110,362,A
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,DES,0.2904740823818856,709,202111,363,B
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DES,0.43326857404541186,567,202108,364,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202107,365,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202108,366,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202104,367,B
0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,DES,0.34790009907741,652,202104,368,C
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DES,0.8485759218863606,152,202110,369,E
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202107,370,A
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DES,0.41064161483216766,589,202108,371,C
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.27922766268857097,721,202106,372,B
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,DES,0.3824236684419445,617,202108,373,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202102,374,B
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,DES,0.9838872624556447,17,202108,375,E
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,DES,0.24911255868042348,751,202105,376,A
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1549149287450187,845,202106,377,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202109,378,B
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,DES,0.4673286742932135,533,202101,379,D
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,DES,0.31677522140058756,683,202102,380,B
0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,DES,0.963745732263334,37,202108,381,E
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.8758668877039258,125,202101,382,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202111,383,B
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,DES,0.711048154606515,289,202108,384,E
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,DES,0.9647066580234778,36,202108,385,E
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DES,0.3083281883372258,691,202106,386,B
0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.9400177955388153,60,202106,387,E
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,DES,0.3970257411100696,603,202108,388,C
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.5206957454312822,479,202109,389,D
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,DES,0.5553869011839833,445,202107,390,D
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DES,0.40158370307405933,598,202111,391,C
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,DES,0.556195107818859,444,202103,392,D
0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,DES,0.2819369678019905,718,202106,393,B
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,DES,0.18645875125330413,813,202101,394,A
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DES,0.23960238099780165,760,202108,395,A
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,DES,0.4960126955562434,504,202110,396,D
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DES,0.486019895820669,514,202107,397,D
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202110,398,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202106,399,C
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,DES,0.8327798094257169,168,202111,400,E
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.5507249071302639,449,202105,401,D
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DES,0.42780798513170865,572,202108,402,C
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.3771500136771918,623,202108,403,C
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DES,0.8485759218863606,152,202102,404,E
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,DES,0.7355578156537371,265,202109,405,E
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,DES,0.6851480157926852,315,202108,406,E
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.32227282453933326,678,202106,407,B
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,DES,0.4045630990969534,595,202111,408,C
0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,DES,0.9204341043005551,80,202110,409,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DES,0.3241553751709228,676,202111,410,B
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,DES,0.46231572480839306,538,202112,411,D
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.43326857404541186,567,202106,412,D
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.37056570284687396,629,202102,413,C
0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,DES,0.6262154385896688,374,202111,414,E
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DES,0.2429333654236848,757,202108,415,A
0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,DES,0.9790492565734003,21,202111,416,E
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.8161293346039216,184,202102,417,E
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,DES,0.19382432656249773,806,202102,418,A
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,DES,0.2969911256629994,703,202111,419,B
0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,DES,0.18737761531609076,812,202105,420,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202108,421,C
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DES,0.3330062422402723,667,202109,422,C
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,DES,0.5490976785294929,451,202102,423,D
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202103,424,A
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,DES,0.3854346055530729,614,202102,425,C
0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,DES,0.8878738261992195,113,202112,426,E
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202109,427,B
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,DES,0.4166256016034754,583,202110,428,C
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202106,429,A
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,DES,0.6404542369877572,360,202110,430,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202109,431,B
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.8758668877039258,125,202102,432,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202112,433,B
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,DES,0.257459576081561,742,202104,434,A
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,DES,0.46086046837890576,539,202110,435,D
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,DES,0.11863154018719331,881,202101,436,A
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,DES,0.4106555021934511,589,202106,437,C
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,DES,0.5141653456960014,486,202112,438,D
1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,DES,0.2351605021568004,765,202102,439,A
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.32227282453933326,678,202102,440,B
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,DES,0.17918836213726688,820,202101,441,A
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,DES,0.438082164773505,562,202111,442,D
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.32227282453933326,678,202108,443,B
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,DES,0.5784654935635043,422,202108,444,D
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,DES,0.5903737812226798,410,202107,445,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202107,446,B
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,DES,0.18645875125330413,813,202101,447,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202109,448,B
0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.9400177955388153,60,202108,449,E
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.2775104043939069,722,202111,450,B
0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,DES,0.9737636654997203,27,202108,451,E
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.2775104043939069,722,202102,452,B
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,DES,0.46231572480839306,538,202103,453,D
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.37056570284687396,629,202108,454,C
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.25701149367186665,743,202108,455,A
0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,DES,0.4310608245804345,569,202105,456,C
0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DES,0.1586331933295706,841,202107,457,A
0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,DES,0.2432825630029185,756,202108,458,A
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,DES,0.8408518720364575,159,202109,459,E
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202106,460,A
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,DES,0.21839263214526675,781,202101,461,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202106,462,B
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DES,0.8362640439259093,164,202112,463,E
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,DES,0.7967820487864277,204,202106,464,E
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,DES,0.521188449138439,479,202106,465,D
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,DES,0.2859813009808944,714,202111,466,B
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,DES,0.5835546208692391,417,202106,467,D
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,DES,0.15801408637893413,842,202102,468,A
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,DES,0.7559984155042149,244,202111,469,E
0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,DES,0.6619620213665809,338,202103,470,E
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,DES,0.16693743035104738,833,202104,471,A
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,DES,0.1584103800469334,841,202109,472,A
